service_id,inventory_id,service_type,service_date,service_cost
10459,899,oil service,2020-09-05,187.5000
10460,932,oil service,2020-09-05,250.0000
10461,937,oil service,2020-09-05,125.0000
10462,423,oil service,2020-09-06,250.0000
10463,471,oil service,2020-09-06,250.0000
10464,473,oil service,2020-09-06,187.5000
10465,493,oil service,2020-09-06,250.0000
10466,505,oil service,2020-09-06,250.0000
10467,531,oil service,2020-09-06,187.5000
10468,545,oil service,2020-09-06,187.5000
10469,560,oil service,2020-09-06,187.5000
10470,561,oil service,2020-09-06,250.0000
10471,571,oil service,2020-09-06,125.0000
10472,583,oil service,2020-09-06,125.0000
10473,584,oil service,2020-09-06,187.5000
10474,589,oil service,2020-09-06,187.5000
10475,599,oil service,2020-09-06,250.0000
10476,600,oil service,2020-09-06,125.0000
10477,605,oil service,2020-09-06,187.5000
10478,607,oil service,2020-09-06,187.5000
10479,616,oil service,2020-09-06,125.0000
10480,621,oil service,2020-09-06,250.0000
10481,627,oil service,2020-09-06,125.0000
10482,636,oil service,2020-09-06,250.0000
10483,651,oil service,2020-09-06,187.5000
10484,657,oil service,2020-09-06,187.5000
10485,661,oil service,2020-09-06,125.0000
10486,678,oil service,2020-09-06,250.0000
10487,681,oil service,2020-09-06,187.5000
10488,684,oil service,2020-09-06,125.0000
10489,694,oil service,2020-09-06,187.5000
10490,703,oil service,2020-09-06,187.5000
10491,719,oil service,2020-09-06,187.5000
10492,720,oil service,2020-09-06,250.0000
10493,722,oil service,2020-09-06,250.0000
10494,733,oil service,2020-09-06,125.0000
10495,739,oil service,2020-09-06,250.0000
10496,741,oil service,2020-09-06,250.0000
10497,743,oil service,2020-09-06,187.5000
10498,751,oil service,2020-09-06,187.5000
10499,757,oil service,2020-09-06,125.0000
10500,762,oil service,2020-09-06,125.0000
10501,770,oil service,2020-09-06,125.0000
10502,773,oil service,2020-09-06,250.0000
10503,789,oil service,2020-09-06,187.5000
10504,794,oil service,2020-09-06,187.5000
10505,796,oil service,2020-09-06,250.0000
10506,798,oil service,2020-09-06,125.0000
10507,805,oil service,2020-09-06,187.5000
10508,811,oil service,2020-09-06,187.5000
10509,814,oil service,2020-09-06,250.0000
10510,818,oil service,2020-09-06,125.0000
10511,830,oil service,2020-09-06,125.0000
10512,843,oil service,2020-09-06,125.0000
10513,845,oil service,2020-09-06,250.0000
10514,851,oil service,2020-09-06,187.5000
10515,853,oil service,2020-09-06,187.5000
10516,855,oil service,2020-09-06,250.0000
10517,866,oil service,2020-09-06,125.0000
10518,879,oil service,2020-09-06,250.0000
10519,887,oil service,2020-09-06,187.5000
10520,889,oil service,2020-09-06,125.0000
10521,894,oil service,2020-09-06,187.5000
10522,906,oil service,2020-09-06,250.0000
10523,908,oil service,2020-09-06,250.0000
10524,909,oil service,2020-09-06,125.0000
10525,915,oil service,2020-09-06,187.5000
10526,480,oil service,2020-09-08,187.5000
10527,790,oil service,2020-09-08,187.5000
10528,454,oil service,2020-09-09,125.0000
10529,601,oil service,2020-09-09,125.0000
10530,726,oil service,2020-09-09,187.5000
10531,904,oil service,2020-09-09,187.5000
10532,910,oil service,2020-09-09,125.0000
10533,441,oil service,2020-09-10,250.0000
10534,663,oil service,2020-09-10,125.0000
10535,729,oil service,2020-09-10,125.0000
10536,737,oil service,2020-09-10,187.5000
10537,766,oil service,2020-09-10,187.5000
10538,776,oil service,2020-09-10,125.0000
10539,461,oil service,2020-09-11,187.5000
10540,486,oil service,2020-09-11,125.0000
10541,509,oil service,2020-09-11,250.0000
10542,533,oil service,2020-09-11,125.0000
10543,669,oil service,2020-09-11,187.5000
10544,670,oil service,2020-09-11,187.5000
10545,754,oil service,2020-09-11,250.0000
10546,839,oil service,2020-09-11,187.5000
10547,415,oil service,2020-09-12,187.5000
10548,568,oil service,2020-09-12,187.5000
10549,710,oil service,2020-09-12,125.0000
10550,712,oil service,2020-09-12,187.5000
10551,476,oil service,2020-09-14,250.0000
10552,330,tire change,2020-11-01,187.5000
10553,331,tire change,2020-11-01,187.5000
10554,332,tire change,2020-11-01,187.5000
10555,333,tire change,2020-11-01,187.5000
10556,334,tire change,2020-11-01,187.5000
10557,335,tire change,2020-11-01,187.5000
10558,336,tire change,2020-11-01,187.5000
10559,337,tire change,2020-11-01,187.5000
10560,338,tire change,2020-11-01,187.5000
10561,339,tire change,2020-11-01,187.5000
10562,340,tire change,2020-11-01,187.5000
10563,341,tire change,2020-11-01,187.5000
10564,342,tire change,2020-11-01,187.5000
10565,343,tire change,2020-11-01,187.5000
10566,344,tire change,2020-11-01,187.5000
10567,345,tire change,2020-11-01,187.5000
10568,346,tire change,2020-11-01,187.5000
10569,347,tire change,2020-11-01,187.5000
10570,348,tire change,2020-11-01,187.5000
10571,349,tire change,2020-11-01,187.5000
10572,350,tire change,2020-11-01,187.5000
10573,351,tire change,2020-11-01,187.5000
10574,352,tire change,2020-11-01,187.5000
10575,353,tire change,2020-11-01,187.5000
10576,354,tire change,2020-11-01,187.5000
10577,355,tire change,2020-11-01,187.5000
10578,356,tire change,2020-11-01,187.5000
10579,357,tire change,2020-11-01,187.5000
10580,358,tire change,2020-11-01,187.5000
10581,359,tire change,2020-11-01,187.5000
10582,360,tire change,2020-11-01,187.5000
10583,361,tire change,2020-11-01,187.5000
10584,362,tire change,2020-11-01,187.5000
10585,363,tire change,2020-11-01,187.5000
10586,364,tire change,2020-11-01,187.5000
10587,365,tire change,2020-11-01,187.5000
10588,366,tire change,2020-11-01,187.5000
10589,367,tire change,2020-11-01,187.5000
10590,368,tire change,2020-11-01,187.5000
10591,369,tire change,2020-11-01,187.5000
10592,370,tire change,2020-11-01,187.5000
10593,371,tire change,2020-11-01,187.5000
10594,372,tire change,2020-11-01,187.5000
10595,373,tire change,2020-11-01,187.5000
10596,374,tire change,2020-11-01,187.5000
10597,375,tire change,2020-11-01,187.5000
10598,376,tire change,2020-11-01,187.5000
10599,377,tire change,2020-11-01,187.5000
10600,378,tire change,2020-11-01,187.5000
10601,379,tire change,2020-11-01,187.5000
10602,380,tire change,2020-11-01,187.5000
10603,381,tire change,2020-11-01,187.5000
10604,382,tire change,2020-11-01,187.5000
10605,383,tire change,2020-11-01,187.5000
10606,384,tire change,2020-11-01,187.5000
10607,385,tire change,2020-11-01,187.5000
10608,386,tire change,2020-11-01,187.5000
10609,387,tire change,2020-11-01,187.5000
10610,388,tire change,2020-11-01,187.5000
10611,389,tire change,2020-11-01,187.5000
10612,390,tire change,2020-11-01,187.5000
10613,391,tire change,2020-11-01,187.5000
10614,392,tire change,2020-11-01,187.5000
10615,393,tire change,2020-11-01,187.5000
10616,394,tire change,2020-11-01,187.5000
10617,395,tire change,2020-11-01,187.5000
10618,396,tire change,2020-11-01,187.5000
10619,397,tire change,2020-11-01,187.5000
10620,398,tire change,2020-11-01,187.5000
10621,399,tire change,2020-11-01,187.5000
10622,400,tire change,2020-11-01,187.5000
10623,401,tire change,2020-11-01,187.5000
10624,402,tire change,2020-11-01,187.5000
10625,403,tire change,2020-11-01,187.5000
10626,404,tire change,2020-11-01,187.5000
10627,405,tire change,2020-11-01,187.5000
10628,406,tire change,2020-11-01,187.5000
10629,407,tire change,2020-11-01,187.5000
10630,408,tire change,2020-11-01,187.5000
10631,409,tire change,2020-11-01,187.5000
10632,410,tire change,2020-11-01,187.5000
10633,411,tire change,2020-11-01,187.5000
10634,412,tire change,2020-11-01,187.5000
10635,417,tire change,2020-11-01,187.5000
10636,419,tire change,2020-11-01,187.5000
10637,421,tire change,2020-11-01,187.5000
10638,423,tire change,2020-11-01,187.5000
10639,425,tire change,2020-11-01,187.5000
10640,426,tire change,2020-11-01,187.5000
10641,428,tire change,2020-11-01,187.5000
10642,430,tire change,2020-11-01,187.5000
10643,431,tire change,2020-11-01,187.5000
10644,432,tire change,2020-11-01,187.5000
10645,434,tire change,2020-11-01,187.5000
10646,435,tire change,2020-11-01,187.5000
10647,437,tire change,2020-11-01,187.5000
10648,439,tire change,2020-11-01,187.5000
10649,440,tire change,2020-11-01,187.5000
10650,444,tire change,2020-11-01,187.5000
10651,445,tire change,2020-11-01,187.5000
10652,446,tire change,2020-11-01,187.5000
10653,447,tire change,2020-11-01,187.5000
10654,451,tire change,2020-11-01,187.5000
10655,453,tire change,2020-11-01,187.5000
10656,454,tire change,2020-11-01,187.5000
10657,457,tire change,2020-11-01,187.5000
10658,458,tire change,2020-11-01,187.5000
10659,463,tire change,2020-11-01,187.5000
10660,465,tire change,2020-11-01,187.5000
10661,466,tire change,2020-11-01,187.5000
10662,468,tire change,2020-11-01,187.5000
10663,469,tire change,2020-11-01,187.5000
10664,471,tire change,2020-11-01,187.5000
10665,472,tire change,2020-11-01,187.5000
10666,477,tire change,2020-11-01,187.5000
10667,481,tire change,2020-11-01,187.5000
10668,491,tire change,2020-11-01,187.5000
10669,495,tire change,2020-11-01,187.5000
10670,496,tire change,2020-11-01,187.5000
10671,498,tire change,2020-11-01,187.5000
10672,503,tire change,2020-11-01,187.5000
10673,505,tire change,2020-11-01,187.5000
10674,506,tire change,2020-11-01,187.5000
10675,507,tire change,2020-11-01,187.5000
10676,508,tire change,2020-11-01,187.5000
10677,509,tire change,2020-11-01,187.5000
10678,511,tire change,2020-11-01,187.5000
10679,512,tire change,2020-11-01,187.5000
10680,513,tire change,2020-11-01,187.5000
10681,515,tire change,2020-11-01,187.5000
10682,517,tire change,2020-11-01,187.5000
10683,518,tire change,2020-11-01,187.5000
10684,520,tire change,2020-11-01,187.5000
10685,523,tire change,2020-11-01,187.5000
10686,524,tire change,2020-11-01,187.5000
10687,525,tire change,2020-11-01,187.5000
10688,528,tire change,2020-11-01,187.5000
10689,531,tire change,2020-11-01,187.5000
10690,532,tire change,2020-11-01,187.5000
10691,535,tire change,2020-11-01,187.5000
10692,536,tire change,2020-11-01,187.5000
10693,539,tire change,2020-11-01,187.5000
10694,543,tire change,2020-11-01,187.5000
10695,544,tire change,2020-11-01,187.5000
10696,547,tire change,2020-11-01,187.5000
10697,548,tire change,2020-11-01,187.5000
10698,550,tire change,2020-11-01,187.5000
10699,551,tire change,2020-11-01,187.5000
10700,552,tire change,2020-11-01,187.5000
10701,553,tire change,2020-11-01,187.5000
10702,556,tire change,2020-11-01,187.5000
10703,558,tire change,2020-11-01,187.5000
10704,562,tire change,2020-11-01,187.5000
10705,567,tire change,2020-11-01,187.5000
10706,569,tire change,2020-11-01,187.5000
10707,570,tire change,2020-11-01,187.5000
10708,571,tire change,2020-11-01,187.5000
10709,573,tire change,2020-11-01,187.5000
10710,574,tire change,2020-11-01,187.5000
10711,575,tire change,2020-11-01,187.5000
10712,576,tire change,2020-11-01,187.5000
10713,579,tire change,2020-11-01,187.5000
10714,580,tire change,2020-11-01,187.5000
10715,581,tire change,2020-11-01,187.5000
10716,583,tire change,2020-11-01,187.5000
10717,584,tire change,2020-11-01,187.5000
10718,587,tire change,2020-11-01,187.5000
10719,588,tire change,2020-11-01,187.5000
10720,589,tire change,2020-11-01,187.5000
10721,592,tire change,2020-11-01,187.5000
10722,595,tire change,2020-11-01,187.5000
10723,596,tire change,2020-11-01,187.5000
10724,598,tire change,2020-11-01,187.5000
10725,603,tire change,2020-11-01,187.5000
10726,604,tire change,2020-11-01,187.5000
10727,610,tire change,2020-11-01,187.5000
10728,613,tire change,2020-11-01,187.5000
10729,614,tire change,2020-11-01,187.5000
10730,620,tire change,2020-11-01,187.5000
10731,622,tire change,2020-11-01,187.5000
10732,623,tire change,2020-11-01,187.5000
10733,627,tire change,2020-11-01,187.5000
10734,628,tire change,2020-11-01,187.5000
10735,635,tire change,2020-11-01,187.5000
10736,639,tire change,2020-11-01,187.5000
10737,642,tire change,2020-11-01,187.5000
10738,643,tire change,2020-11-01,187.5000
10739,645,tire change,2020-11-01,187.5000
10740,650,tire change,2020-11-01,187.5000
10741,651,tire change,2020-11-01,187.5000
10742,652,tire change,2020-11-01,187.5000
10743,653,tire change,2020-11-01,187.5000
10744,654,tire change,2020-11-01,187.5000
10745,656,tire change,2020-11-01,187.5000
10746,658,tire change,2020-11-01,187.5000
10747,659,tire change,2020-11-01,187.5000
10748,662,tire change,2020-11-01,187.5000
10749,663,tire change,2020-11-01,187.5000
10750,667,tire change,2020-11-01,187.5000
10751,668,tire change,2020-11-01,187.5000
10752,670,tire change,2020-11-01,187.5000
10753,671,tire change,2020-11-01,187.5000
10754,672,tire change,2020-11-01,187.5000
10755,673,tire change,2020-11-01,187.5000
10756,674,tire change,2020-11-01,187.5000
10757,675,tire change,2020-11-01,187.5000
10758,676,tire change,2020-11-01,187.5000
10759,678,tire change,2020-11-01,187.5000
10760,679,tire change,2020-11-01,187.5000
10761,681,tire change,2020-11-01,187.5000
10762,682,tire change,2020-11-01,187.5000
10763,683,tire change,2020-11-01,187.5000
10764,685,tire change,2020-11-01,187.5000
10765,687,tire change,2020-11-01,187.5000
10766,688,tire change,2020-11-01,187.5000
10767,689,tire change,2020-11-01,187.5000
10768,692,tire change,2020-11-01,187.5000
10769,696,tire change,2020-11-01,187.5000
10770,697,tire change,2020-11-01,187.5000
10771,698,tire change,2020-11-01,187.5000
10772,699,tire change,2020-11-01,187.5000
10773,700,tire change,2020-11-01,187.5000
10774,701,tire change,2020-11-01,187.5000
10775,703,tire change,2020-11-01,187.5000
10776,706,tire change,2020-11-01,187.5000
10777,711,tire change,2020-11-01,187.5000
10778,714,tire change,2020-11-01,187.5000
10779,716,tire change,2020-11-01,187.5000
10780,718,tire change,2020-11-01,187.5000
10781,721,tire change,2020-11-01,187.5000
10782,722,tire change,2020-11-01,187.5000
10783,723,tire change,2020-11-01,187.5000
10784,725,tire change,2020-11-01,187.5000
10785,726,tire change,2020-11-01,187.5000
10786,730,tire change,2020-11-01,187.5000
10787,731,tire change,2020-11-01,187.5000
10788,732,tire change,2020-11-01,187.5000
10789,733,tire change,2020-11-01,187.5000
10790,734,tire change,2020-11-01,187.5000
10791,736,tire change,2020-11-01,187.5000
10792,740,tire change,2020-11-01,187.5000
10793,743,tire change,2020-11-01,187.5000
10794,745,tire change,2020-11-01,187.5000
10795,746,tire change,2020-11-01,187.5000
10796,747,tire change,2020-11-01,187.5000
10797,749,tire change,2020-11-01,187.5000
10798,750,tire change,2020-11-01,187.5000
10799,752,tire change,2020-11-01,187.5000
10800,753,tire change,2020-11-01,187.5000
10801,761,tire change,2020-11-01,187.5000
10802,762,tire change,2020-11-01,187.5000
10803,763,tire change,2020-11-01,187.5000
10804,771,tire change,2020-11-01,187.5000
10805,774,tire change,2020-11-01,187.5000
10806,778,tire change,2020-11-01,187.5000
10807,782,tire change,2020-11-01,187.5000
10808,784,tire change,2020-11-01,187.5000
10809,785,tire change,2020-11-01,187.5000
10810,787,tire change,2020-11-01,187.5000
10811,790,tire change,2020-11-01,187.5000
10812,791,tire change,2020-11-01,187.5000
10813,793,tire change,2020-11-01,187.5000
10814,796,tire change,2020-11-01,187.5000
10815,797,tire change,2020-11-01,187.5000
10816,805,tire change,2020-11-01,187.5000
10817,806,tire change,2020-11-01,187.5000
10818,808,tire change,2020-11-01,187.5000
10819,810,tire change,2020-11-01,187.5000
10820,813,tire change,2020-11-01,187.5000
10821,814,tire change,2020-11-01,187.5000
10822,815,tire change,2020-11-01,187.5000
10823,816,tire change,2020-11-01,187.5000
10824,817,tire change,2020-11-01,187.5000
10825,819,tire change,2020-11-01,187.5000
10826,821,tire change,2020-11-01,187.5000
10827,829,tire change,2020-11-01,187.5000
10828,830,tire change,2020-11-01,187.5000
10829,831,tire change,2020-11-01,187.5000
10830,836,tire change,2020-11-01,187.5000
10831,843,tire change,2020-11-01,187.5000
10832,844,tire change,2020-11-01,187.5000
10833,849,tire change,2020-11-01,187.5000
10834,850,tire change,2020-11-01,187.5000
10835,852,tire change,2020-11-01,187.5000
10836,853,tire change,2020-11-01,187.5000
10837,854,tire change,2020-11-01,187.5000
10838,855,tire change,2020-11-01,187.5000
10839,857,tire change,2020-11-01,187.5000
10840,858,tire change,2020-11-01,187.5000
10841,859,tire change,2020-11-01,187.5000
10842,863,tire change,2020-11-01,187.5000
10843,866,tire change,2020-11-01,187.5000
10844,868,tire change,2020-11-01,187.5000
10845,869,tire change,2020-11-01,187.5000
10846,872,tire change,2020-11-01,187.5000
10847,879,tire change,2020-11-01,187.5000
10848,883,tire change,2020-11-01,187.5000
10849,884,tire change,2020-11-01,187.5000
10850,886,tire change,2020-11-01,187.5000
10851,894,tire change,2020-11-01,187.5000
10852,900,tire change,2020-11-01,187.5000
10853,904,tire change,2020-11-01,187.5000
10854,905,tire change,2020-11-01,187.5000
10855,912,tire change,2020-11-01,187.5000
10856,914,tire change,2020-11-01,187.5000
10857,916,tire change,2020-11-01,187.5000
10858,917,tire change,2020-11-01,187.5000
10859,918,tire change,2020-11-01,187.5000
10860,923,tire change,2020-11-01,187.5000
10861,924,tire change,2020-11-01,187.5000
10862,926,tire change,2020-11-01,187.5000
10863,928,tire change,2020-11-01,187.5000
10864,929,tire change,2020-11-01,187.5000
10865,931,tire change,2020-11-01,187.5000
10866,932,tire change,2020-11-01,187.5000
10867,933,tire change,2020-11-01,187.5000
10868,934,tire change,2020-11-01,187.5000
10869,938,tire change,2020-11-01,187.5000
10870,939,tire change,2020-11-01,187.5000
